"","id_offer","adress","type","price","currency","surface_grnd","surface_good","nb_room","nb_bathroom","lat","lng","colonia","municipio","estado","desc_good","lien","mode"
"4804","IR0094V001XC","Agua","Casa en Venta",1498000,"U$S",1200,1490,4,10,19.3247797,-99.2108506,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","IR0094V001XC",NA,"Venta"
"4805","GR01V4V000IS","RISCO","Casa en Venta",12900000,"$",701,578,3,5,19.3237984,-99.2089033,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","GR01V4V000IS",NA,"Venta"
"4806","CO01M4V001QX","CICLON","Casa en Venta",13990000,"$",750,750,4,6.5,19.3323403,-99.201325,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CO01M4V001QX",NA,"Venta"
"4807","KO0044V001C8","Ciclon","Casa en Venta",1.4e+07,"$",750,653,4,7,19.332428,-99.2010542,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","KO0044V001C8",NA,"Venta"
"4808","MA0024V00BYD","CICLON","Casa en Venta",1.4e+07,"$",750,653,4,6.5,19.33223906,-99.20200092,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA0024V00BYD",NA,"Venta"
"4809","MA0024V00BYE","CICLON","Casa en Venta",1.4e+07,"$",750,653,4,6.5,19.33221881,-99.20197946,"Pedregal","Alvaro Obregon","Distrito Federal","MA0024V00BYE",NA,"Venta"
"4810","MA0024V00BYF","CICLON","Casa en Venta",1.4e+07,"$",750,653,4,6.5,19.33221881,-99.20200092,"Pedregal De San Angel","Coyoacan","Distrito Federal","MA0024V00BYF",NA,"Venta"
"4811","OS0024V002C1","SISMO","Casa en Venta",17500000,"$",910,820,4,6,19.3305475,-99.2027639,"Pedregal","Alvaro Obregon","Distrito Federal","OS0024V002C1",NA,"Venta"
"4812","OS0024V002FZ","SISMO","Casa en Venta",17500000,"$",910,820,4,3,19.3305475,-99.2027639,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","OS0024V002FZ",NA,"Venta"
"4813","JG0014V001PM","RISCO","Casa en Venta",1.5e+07,"$",760,1204,3,7.5,19.36871219,-99.20122942,"Pedregal","Alvaro Obregon","Distrito Federal","JG0014V001PM",NA,"Venta"
"4814","EN00J4V001EB","CICLON","Casa en Venta",13999000,"$",700,750,4,4.5,19.3323403,-99.201325,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","EN00J4V001EB",NA,"Venta"
"4815","AI00Q4V001RP","Sismo","Casa en Venta",1.4e+07,"$",700,946,4,4.5,19.3310132,-99.20267807,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","AI00Q4V001RP",NA,"Venta"
"4816","CI00L4V003XB","Ciclón","Casa en Venta",1.4e+07,"$",700,750,4,4.5,19.3323403,-99.201325,"Pedregal","Alvaro Obregon","Distrito Federal","CI00L4V003XB",NA,"Venta"
"4817","RE0024V004IE","Ciclon","Casa en Venta",1.4e+07,"$",700,750,4,4.5,19.3323403,-99.201325,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","RE0024V004IE",NA,"Venta"
"4818","RO0G34V001V1","Crater","Casa en Venta",1.3e+07,"$",640,792,4,7,19.3223968,-99.2062945,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","RO0G34V001V1",NA,"Venta"
"4819","NA0NF4V0000M","CRATER","Casa en Venta",13600000,"$",650,820,4,3.5,19.3223968,-99.2062945,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","NA0NF4V0000M",NA,"Venta"
"4820","MA0024V00ALV","CRATER","Casa en Venta",1.9e+07,"$",900,1491,4,7,19.3223968,-99.2062945,"Pedregal","Alvaro Obregon","Distrito Federal","MA0024V00ALV",NA,"Venta"
"4821","PR0HG4V001C5","CICLÓN","Casa en Venta",13990000,"$",628,653,4,6.5,19.3323403,-99.201325,"Pedregal","Alvaro Obregon","Distrito Federal","PR0HG4V001C5",NA,"Venta"
"4822","RU00I4V001JC","CRATER","Casa en Venta",13700000,"$",610,706,4,6,19.3223968,-99.2062945,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","RU00I4V001JC",NA,"Venta"
"4823","AZ00E4V001LM","Av. de las Fuentes","Casa en Venta",19700000,"$",850,1000,4,5,19.3224261,-99.2097212,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","AZ00E4V001LM",NA,"Venta"
"4824","GU0YM4V001X5","Ciclon","Casa en Venta",1.4e+07,"$",600,750,4,4.5,19.3323403,-99.201325,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","GU0YM4V001X5",NA,"Venta"
"4825","IN2TU4V000JG","Rocio","Casa en Venta",2e+07,"$",800,2122,4,6.5,19.3234617,-99.2109457,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","IN2TU4V000JG",NA,"Venta"
"4826","CO0M54V001BT","AV. DE LAS FUENTES","Casa en Venta",19700000,"$",774,1000,4,5.5,19.32543957,-99.20662611,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CO0M54V001BT",NA,"Venta"
"4827","GR01V4V000W3","AV. DE LAS FUENTES","Casa en Venta",1.8e+07,"$",700,1000,4,5.5,19.3224261,-99.2097212,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","GR01V4V000W3",NA,"Venta"
"4828","US0014V028Q1","agua","Casa en Venta",17500000,"$",677,775,3,3.5,0,0,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","US0014V028Q1",NA,"Venta"
"4829","ME0GL4V003Q5","Rocio","Casa en Venta",12400000,"$",475,780,4,4.5,19.3234617,-99.2109457,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","ME0GL4V003Q5",NA,"Venta"
"4830","BE0NF4V001FQ","Agua","Casa en Venta",17900000,"$",677,775,3,3.5,19.3247797,-99.2108506,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","BE0NF4V001FQ",NA,"Venta"
"4831","CA0CO4V000NR","Av. De Las Fuentes 1","Casa en Venta",2e+07,"$",742,NA,1,0,0,0,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CA0CO4V000NR",NA,"Venta"
"4832","AL00L4V001DA","AGUA","Casa en Venta",2300000,"U$S",1100,1850,4,4.5,19.3247797,-99.2108506,"Pedregal","Alvaro Obregon","Distrito Federal","AL00L4V001DA",NA,"Venta"
"4833","ME00E4V002A3","CDA. DE NIEBLA","Casa en Venta",23500000,"$",827,780,4,4.5,19.33038422,-99.20778274,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","ME00E4V002A3",NA,"Venta"
"4834","PU00T4V001LP","CALLE CERRADA CON VIGILANCIA","Casa en Venta",22499000,"$",785,830,4,4.5,19.33185869,-99.20531467,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","PU00T4V001LP",NA,"Venta"
"4835","MA0024V009XK","AGUA Y ROCIO","Casa en Venta",2.8e+07,"$",950,1772,4,5.5,24.099318,-107.0482169,"Pedregal","Alvaro Obregon","Distrito Federal","MA0024V009XK",NA,"Venta"
"4836","MA0024V009XJ","AGUA Y ROCIO","Casa en Venta",2.8e+07,"$",950,1772,4,5.5,19.3914995,-99.2887331,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA0024V009XJ",NA,"Venta"
"4837","CI00L4V003HF","Cda. de Niebla","Casa en Venta",22500000,"$",750,780,4,4.5,19.3295743,-99.2068386,"Pedregal","Alvaro Obregon","Distrito Federal","CI00L4V003HF",NA,"Venta"
"4838","CA0CO4V000O4","Cerrada De Niebla","Casa en Venta",23500000,"$",780,827,4,4.5,19.3205752,-99.2092897,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CA0CO4V000O4",NA,"Venta"
"4839","GR0L44V001KL","niebla","Casa en Venta",23500000,"$",780,827,4,4.5,19.3295743,-99.2068386,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","GR0L44V001KL",NA,"Venta"
"4840","QU00G4V001JO","Agua","Casa en Venta",21700000,"$",700,1864,5,5,19.3247797,-99.2108506,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","QU00G4V001JO",NA,"Venta"
"4841","CA0F34V000J7","Cda. de Niebla","Casa en Venta",23500000,"$",750,780,4,4.5,19.33133588,-99.20722484,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CA0F34V000J7",NA,"Venta"
"4842","SO00B4V003YU","Cda. de Niebla","Casa en Venta",23500000,"$",750,780,4,4.5,19.32969579,-99.20778274,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","SO00B4V003YU",NA,"Venta"
"4843","CA0CO4V000H5","Oceano 1","Casa en Venta",20500000,"$",650,NA,3,0,0,0,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CA0CO4V000H5",NA,"Venta"
"4844","OR0014V000Z3","AGUA","Casa en Venta",2300000,"U$S",930,1850,4,6,0,0,"Pedregal","Alvaro Obregon","Distrito Federal","OR0014V000Z3",NA,"Venta"
"4845","IR0094V001BG","GRANIZO CON  BELLO JARDIN","Casa en Venta",17980000,"$",549,1249.5,4,7,19.32856605,-99.20394661,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","IR0094V001BG",NA,"Venta"
"4846","ME0GL4V003EB","Av. de las Fuentes","Casa en Venta",1.8e+07,"$",540,1255,4,4.5,19.3224261,-99.2097212,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","ME0GL4V003EB",NA,"Venta"
"4847","AL0PM4V0000J","PEDREGAL","Casa en Venta",2.5e+07,"$",750,1000,4,6,19.33016438,-99.20556418,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","AL0PM4V0000J",NA,"Venta"
"4848","MA0MB4V000Y1","Av. de las fuentes","Casa en Venta",3.5e+07,"$",1000,1629,4,4.5,19.32932944,-99.20503838,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA0MB4V000Y1",NA,"Venta"
"4849","GU0YM4V001QW","Av. de las Fuentes","Casa en Venta",1.8e+07,"$",505,1255,4,4,19.3224261,-99.2097212,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","GU0YM4V001QW",NA,"Venta"
"4850","IN2ZH4V000Y9","AGUA","Casa en Venta",16250000,"$",450,800,3,3,19.32578844,-99.20806265,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","IN2ZH4V000Y9",NA,"Venta"
"4851","OR0014V002A2","CICLON","Casa en Venta",1.4e+07,"$",375,750,4,6,19.3323403,-99.201325,"Pedregal","Alvaro Obregon","Distrito Federal","OR0014V002A2",NA,"Venta"
"4852","VE0NI4V001PK","Agua","Casa en Venta",1.5e+07,"$",396,1000,3,3,19.3231598,-99.21327532,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","VE0NI4V001PK",NA,"Venta"
"4853","MA0024V005TZ","LLUVIA","Casa en Venta",3400000,"U$S",1145,1681,4,7.5,19.32290823,-99.21216463,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA0024V005TZ",NA,"Venta"
"4854","MA0024V005WW","LLUVIA","Casa en Venta",3400000,"U$S",1145,1681,4,7.5,19.32209827,-99.21134924,"Pedregal","Alvaro Obregon","Distrito Federal","MA0024V005WW",NA,"Venta"
"4855","MA0MB4V000NP","Av. de las Fuentes","Casa en Venta",1.8e+07,"$",450,980,4,3,19.32923276,-99.2048199,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA0MB4V000NP",NA,"Venta"
"4856","ME0G64V003HO","Colorines","Casa en Venta",3.3e+07,"$",800,2513,4,3,19.3301596,-99.2050344,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","ME0G64V003HO",NA,"Venta"
"4857","AL00L4V001I9","OCEANO","Casa en Venta",15500000,"$",375,1059,4,4.5,19.3300346,-99.2018233,"Pedregal","Alvaro Obregon","Distrito Federal","AL00L4V001I9",NA,"Venta"
"4858","AL00L4V001IA","OCEANO","Casa en Venta",15500000,"$",375,1059,4,4.5,19.3300346,-99.2018233,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","AL00L4V001IA",NA,"Venta"
"4859","TU00J4V001RD","Pedregal","Casa en Venta",6400000,"U$S",1000,6750,4,6,19.3247797,-99.2108506,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","TU00J4V001RD",NA,"Venta"
"4860","MA0MB14V000NT","Av. de las Fuentes","Casa en Venta",10637685,"$",1000,925,4,5,19.33037315,-99.20419184,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA0MB14V000NT",NA,"Venta"
"4861","MA0YU14V001L4","SISMO","Casa en Venta",10500000,"$",553,363,3,5,19.3305475,-99.2027639,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA0YU14V001L4",NA,"Venta"
"4862","MA0YU14V001L5","SISMO","Casa en Venta",10500000,"$",553,363,3,5,19.3305475,-99.2027639,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA0YU14V001L5",NA,"Venta"
"4863","CA0FL14V000NN","NUBES","Casa en Venta",22500000,"$",1045,2000,4,4.5,19.3238387,-99.213237,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CA0FL14V000NN",NA,"Venta"
"4864","IN0JP14V003Q6","ROCIO","Casa en Venta",14400000,"$",620,663,4,4,19.32450451,-99.21162162,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","IN0JP14V003Q6",NA,"Venta"
"4865","OS00214V002CH","RISCO","Casa en Venta",12250000,"$",500,706,3,4,19.3686717,-99.2011865,"Pedregal","Alvaro Obregon","Distrito Federal","OS00214V002CH",NA,"Venta"
"4866","MA0MR14V00003","LLUVIA","Casa en Venta",14200000,"$",568,526,4,3.5,19.321511,-99.2108873,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA0MR14V00003",NA,"Venta"
"4867","CA0ON14V001HP","Agua","Casa en Venta",8500000,"$",332,282,4,3.5,19.33058085,-99.20670927,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CA0ON14V001HP",NA,"Venta"
"4868","OS00214V002AI","LLUVIA casa 4","Casa en Venta",2.6e+07,"$",1000,1000,4,4,19.3216236,-99.2111949,"Pedregal","Alvaro Obregon","Distrito Federal","OS00214V002AI",NA,"Venta"
"4869","CA0F314V000O9","CERRADA DE RISCO","Casa en Venta",3.9e+07,"$",1483,1340,4,5.5,19.3237984,-99.2089033,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CA0F314V000O9",NA,"Venta"
"4870","MA00214V009O2","RISCO","Casa en Venta",15900000,"$",600,755,3,3.5,19.3237984,-99.2089033,"Jardines Del Pedregal De San Ángel","Coyoacan","Distrito Federal","MA00214V009O2",NA,"Venta"
"4871","CA0CO14V000EP","Agua","Casa en Venta",13800000,"$",506,630,4,3.5,19.3247797,-99.2108506,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CA0CO14V000EP",NA,"Venta"
"4872","ZE00D14V000NZ","Cerrada de Niebla","Casa en Venta",1e+07,"$",360,400,4,4.5,19.33096272,-99.20737997,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","ZE00D14V000NZ",NA,"Venta"
"4873","AG00R14V001KR","Agua","Casa en Venta",2.1e+07,"$",750,450,3,4,19.3247797,-99.2108506,"Pedregal","Alvaro Obregon","Distrito Federal","AG00R14V001KR",NA,"Venta"
"4874","MA00214V00AXA","AV. DE LAS FUENTES","Casa en Venta",26900000,"$",950,1000,4,4.5,19.32626324,-99.20608412,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA00214V00AXA",NA,"Venta"
"4875","MA00214V00AXB","LAS FUENTES","Casa en Venta",26900000,"$",950,1000,4,4.5,19.32588464,-99.20646643,"Pedregal","Alvaro Obregon","Distrito Federal","MA00214V00AXB",NA,"Venta"
"4876","MA00214V00AXC","DE LAS FUENTES","Casa en Venta",26900000,"$",950,1000,4,4.5,19.32585545,-99.2064232,"Pedregal De San Angel","Coyoacan","Distrito Federal","MA00214V00AXC",NA,"Venta"
"4877","MA00214V009HZ","RISCO","Casa en Venta",1.7e+07,"$",600,755,3,3.5,19.3237984,-99.2089033,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA00214V009HZ",NA,"Venta"
"4878","MA00214V009O1","RISCO","Casa en Venta",1.7e+07,"$",600,755,3,3.5,19.3237984,-99.2089033,"Pedregal","Alvaro Obregon","Distrito Federal","MA00214V009O1",NA,"Venta"
"4879","HA0YT14V000Y7","Lluvia","Casa en Venta",14200000,"$",500,500,4,3,19.3228126,-99.2122416,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","HA0YT14V000Y7",NA,"Venta"
"4880","MA0MB14V000YD","JARDINES DEL PEDREGAL","Casa en Venta",2800000,"U$S",1200,1100,4,4,19.32370575,-99.21092483,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA0MB14V000YD",NA,"Venta"
"4881","MA00214V00AKD","AGUA","Casa en Venta",7850000,"$",258,181,3,2.5,19.3247797,-99.2108506,"Pedregal","Alvaro Obregon","Distrito Federal","MA00214V00AKD",NA,"Venta"
"4882","MA00214V00AKE","AGUA","Casa en Venta",7850000,"$",258,181,3,2.5,19.3247797,-99.2108506,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA00214V00AKE",NA,"Venta"
"4883","MA00214V00AKF","AGUA","Casa en Venta",7850000,"$",258,181,3,2.5,19.3247797,-99.2108506,"Jardines Del Pedregal De San Ángel","Coyoacan","Distrito Federal","MA00214V00AKF",NA,"Venta"
"4884","IN02B14V002SB","Cráter","Casa en Venta",29300000,"$",959,875,4,5.5,19.3223968,-99.2062945,"Pedregal","Alvaro Obregon","Distrito Federal","IN02B14V002SB",NA,"Venta"
"4885","EF00314V000BJ","Crater","Casa en Venta",3e+07,"$",959,875,4,6,19.3223968,-99.2062945,"Pedregal","Alvaro Obregon","Distrito Federal","EF00314V000BJ",NA,"Venta"
"4886","EF00314V000XB","Crater","Casa en Venta",3e+07,"$",959,875,4,6,19.3223968,-99.2062945,"Pedregal","Alvaro Obregon","Distrito Federal","EF00314V000XB",NA,"Venta"
"4887","RE0F514V000N5","Agua","Casa en Venta",2e+07,"$",625,580,3,5,19.3247797,-99.2108506,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","RE0F514V000N5",NA,"Venta"
"4888","CV00514V001K4","Av. de las fuentes","Casa en Venta",13750000,"$",427,675,4,4.5,19.32545982,-99.20645445,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CV00514V001K4",NA,"Venta"
"4889","CV00514V001K5","Av. de las fuentes","Casa en Venta",13750000,"$",427,675,4,4.5,19.32545982,-99.20645445,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CV00514V001K5",NA,"Venta"
"4890","QU00G14V001HJ","Av. de Las Fuentes","Casa en Venta",25500000,"$",770,420,4,6,19.32171338,-99.20801138,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","QU00G14V001HJ",NA,"Venta"
"4891","IN2TU14V000GV","Rocio","Casa en Venta",2800000,"U$S",1078,1118,4,4,19.3234617,-99.2109457,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","IN2TU14V000GV",NA,"Venta"
"4892","MA0MB14V000YE","JARDINES DEL PEDREGAL","Casa en Venta",3200000,"U$S",1200,1600,4,4,19.32366525,-99.210839,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA0MB14V000YE",NA,"Venta"
"4893","CA0ON14V001O7","Agua","Casa en Venta",14100000,"$",400,627,3,3.5,19.3247797,-99.2108506,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CA0ON14V001O7",NA,"Venta"
"4894","IN2ZH14V000Y7","RISCO","Casa en Venta",20500000,"$",550,990,3,3.5,19.32501909,-99.20853173,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","IN2ZH14V000Y7",NA,"Venta"
"4895","QU00G14V001HL","Agua","Casa en Venta",3500000,"U$S",946,510,3,5,19.3247797,-99.2108506,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","QU00G14V001HL",NA,"Venta"
"4896","OP00J8V001V8","AV. SAN JERONIMO","Departamento en Venta",5200000,"$",140,NA,1,1.5,19.33287131,-99.20318256,"Tizapán","Alvaro Obregon","Distrito Federal","OP00J8V001V8",NA,"Venta"
"4897","RE01K8V002CY","San Jeronimo","Departamento en Venta",8060000,"$",200,NA,3,3.5,19.33183559,-99.20628041,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","RE01K8V002CY",NA,"Venta"
"4898","CE0GV8V002OM","AV. SAN JERONIMO","Departamento en Venta",5900000,"$",140,NA,1,1,19.3327672,-99.2040676,"San Angel","Alvaro Obregon","Distrito Federal","CE0GV8V002OM",NA,"Venta"
"4899","CA0CO8V000O5","Av. San Jerónimo 1","Departamento en Venta",8300000,"$",195,NA,3,0,0,0,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CA0CO8V000O5",NA,"Venta"
"4900","CA0F38V000J8","Av. San Jerónimo","Departamento en Venta",8300000,"$",195,NA,3,3,19.33181534,-99.20649499,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CA0F38V000J8",NA,"Venta"
"4901","MA0MB8V000NM","Av. San Jeronimo","Departamento en Venta",8200000,"$",191,NA,3,3.5,19.3320997,-99.20615794,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA0MB8V000NM",NA,"Venta"
"4902","OR0018V002E5","AV. SAN JERONIMO","Departamento en Venta",8400000,"$",193,NA,3,3,19.3055486,-99.2502487,"Pedregal","Alvaro Obregon","Distrito Federal","OR0018V002E5",NA,"Venta"
"4903","CA0CO8V000O6","Av. San Jerónimo 1","Departamento en Venta",8200000,"$",185,NA,3,0,0,0,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CA0CO8V000O6",NA,"Venta"
"4904","ME0GL8V003PQ","Av. San Jeronimo","Departamento en Venta",8200000,"$",182,NA,3,3,19.33177485,-99.20651645,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","ME0GL8V003PQ",NA,"Venta"
"4905","OR0018V002PE","AV. SAN JERONIMO","Departamento en Venta",8400000,"$",182,NA,3,3.5,19.3118441,-99.2445634,"Pedregal","Alvaro Obregon","Distrito Federal","OR0018V002PE",NA,"Venta"
"4906","AD0YX4V000N3","Cañada","Casa en Venta",1500000,"U$S",1300,2000,4,4,19.321908,-99.1988917,"Santa Fe","Alvaro Obregon","Distrito Federal","AD0YX4V000N3",NA,"Venta"
"4907","AS0PX4V00001","Fuego","Casa en Venta",15500000,"$",950,1390,4,5,19.3216748,-99.1964862,"Pedregal","Alvaro Obregon","Distrito Federal","AS0PX4V00001",NA,"Venta"
"4908","DU00M4V4","Peñas","Casa en Venta",16800000,"$",1000,1400,5,7,19.3277886,-99.1952984,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","DU00M4V4",NA,"Venta"
"4909","MA0024R00AFH","FUEGO","Casa en Venta",15500000,"$",900,1190,3,5,19.32293024,-99.19618579,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA0024R00AFH",NA,"Venta"
"4910","MA0024V00AFM","FUEGO","Casa en Venta",15500000,"$",900,1190,3,5,19.32305173,-99.19609996,"Pedregal","Alvaro Obregon","Distrito Federal","MA0024V00AFM",NA,"Venta"
"4911","MA0024V00AFN","FUEGO","Casa en Venta",15500000,"$",900,1190,3,5,19.32247116,-99.19629212,"Jardines Del Pedregal De San Ángel","Coyoacan","Distrito Federal","MA0024V00AFN",NA,"Venta"
"4912","MA0024V00AFO","FUEGO","Casa en Venta",15500000,"$",900,1190,3,5,19.32251166,-99.19624921,"Jardines Del Pedregal De San Ángel","Coyoacan","Distrito Federal","MA0024V00AFO",NA,"Venta"
"4913","MA0024V002NC","FUEGO","Casa en Venta",2e+07,"$",1100,1743,4,3.2,19.3216592,-99.1964851,"Pedregal","Alvaro Obregon","Distrito Federal","MA0024V002NC",NA,"Venta"
"4914","MA0024V002ND","FUEGO","Casa en Venta",2e+07,"$",1100,1743,4,3.2,19.3216592,-99.1964851,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA0024V002ND",NA,"Venta"
"4915","CI0N34V001MD","FUEGO","Casa en Venta",2.3e+07,"$",1200,800,4,4.5,19.3326337,-99.1995252,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","CI0N34V001MD",NA,"Venta"
"4916","MA0024V00AMH","FUEGO","Casa en Venta",2.3e+07,"$",1200,820,4,4.5,19.3216748,-99.1964862,"Pedregal","Alvaro Obregon","Distrito Federal","MA0024V00AMH",NA,"Venta"
"4917","MA0024V00AMI","FUEGO","Casa en Venta",2.3e+07,"$",1200,820,4,4.5,19.3216748,-99.1964862,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","MA0024V00AMI",NA,"Venta"
"4918","MA0024V00AMJ","FUEGO","Casa en Venta",2.3e+07,"$",1200,820,4,4.5,19.3216207,-99.1965067,"Pedregal De San Angel","Coyoacan","Distrito Federal","MA0024V00AMJ",NA,"Venta"
"4919","QU0YG4V001ZR","Brisa","Casa en Venta",19500000,"$",1009,1626,3,3.5,19.3294964,-99.1972732,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","QU0YG4V001ZR",NA,"Venta"
"4920","IN0JP4V003VV","FUEGO","Casa en Venta",12900000,"$",630,836,4,2.5,19.3216748,-99.1964862,"Jardines Del Pedregal","Alvaro Obregon","Distrito Federal","IN0JP4V003VV",NA,"Venta"
"4921","AL00L4V001D9","ROCAS","Casa en Venta",2.1e+07,"$",1000,1617,3,6,19.3245093,-99.1976983,"Pedregal","Alvaro Obregon","Distrito Federal","AL00L4V001D9",NA,"Venta"
